rank,video_id,title,view_count,duration,url
161,0ICQsGZwu4M,"""It Presented Too Much Risk!"" Explorer Reacts To Deaths Of Titan Sub Passengers",1700000,425,https://www.youtube.com/watch?v=0ICQsGZwu4M
162,4SFHV75P3S4,Piers Morgan vs Bill Maher | The Full Interview,1700000,1325,https://www.youtube.com/watch?v=4SFHV75P3S4
163,gCisHM81EVA,Piers Morgan Asks Ben Shapiro 'What Is A Woman?',1700000,882,https://www.youtube.com/watch?v=gCisHM81EVA
164,GFqcb07VJz4,PREVIEW: Andrew Tate Defends Himself Against Piers Morgan,1700000,397,https://www.youtube.com/watch?v=GFqcb07VJz4
165,_rTrtvtXuBI,"'He BETRAYED MAGA!' Tim Dillon On Donald Trump, Tucker Carlson, Iran, Israel & More",1600000,2998,https://www.youtube.com/watch?v=_rTrtvtXuBI
166,eUjT-U4lSNg,'This Is GENOCIDE!' Mehdi Hasan vs Maj John Spencer on Gaza,1600000,1798,https://www.youtube.com/watch?v=eUjT-U4lSNg
167,C2R4S2JbDWU,"""Put Down The Dunkin' For a Second"" Feminism Debate Gets PERSONAL! Feat Andrew Wilson",1600000,2969,https://www.youtube.com/watch?v=C2R4S2JbDWU
168,ST2MOe3i8I4,"""SURELY You Can See This is Wrong?"" Neil deGrasse Tyson on Elon Musk, Mars, Trans Sports & More",1600000,2834,https://www.youtube.com/watch?v=ST2MOe3i8I4
169,HTbmpgam3uI,"""DON'T Go After My Wife!"" Trump Victory Debate Feat Roger Stone, Sean Spicer & Anthony Scaramucci",1600000,3583,https://www.youtube.com/watch?v=HTbmpgam3uI
170,UxAq8U4zpvk,“MAJOR Mistake” Kamala Harris Picks ‘Radical’ Liberal Tim Walz For VP,1600000,3134,https://www.youtube.com/watch?v=UxAq8U4zpvk
171,jKSFUGZdsMs,"""GASLIGHTING America"" US Election With Nancy Mace, Harry Sisson & More",1600000,4891,https://www.youtube.com/watch?v=jKSFUGZdsMs
172,Fv683IEQfkw,"""Joe Biden Has Gone To WAR"" President REFUSES To Stand Down",1600000,2572,https://www.youtube.com/watch?v=Fv683IEQfkw
173,_Jv0gvUk-fI,"'I Had To Apologise To Trump!' Glenn Beck on Biden, Israel, Palestine & More",1600000,3433,https://www.youtube.com/watch?v=_Jv0gvUk-fI
174,VwFmc6ouWQc,"""This Is Where We Draw The Line!"" | Iran Attacks Israel",1600000,2432,https://www.youtube.com/watch?v=VwFmc6ouWQc
175,B8YYmrgAeqw,Israel-Hamas War: 'Hamas Opened Up The Gates Of Hell' - Mosab Hassan Yousef Tells Piers Morgan,1600000,733,https://www.youtube.com/watch?v=B8YYmrgAeqw
176,BDg31ZI9fcs,"""Insufferable Whiny BRAT"" | 'WOKE' Snow White Actress Rachel Zegler SLAMMED By Tomi Lahren",1600000,452,https://www.youtube.com/watch?v=BDg31ZI9fcs
177,mdij3Eq0TqQ,Piers Morgan vs TikToker 'Mizzy' After His Arrest For His Pranks,1600000,679,https://www.youtube.com/watch?v=mdij3Eq0TqQ
178,6RiERG_4tig,Piers Morgan Meets Man Who Claims To Be REVERSE Ageing | Full Interview,1600000,2641,https://www.youtube.com/watch?v=6RiERG_4tig
179,adVdy1VX4NM,Student Keeps TRIGGERING Piers Morgan in Fiery Interview!,1600000,1140,https://www.youtube.com/watch?v=adVdy1VX4NM
180,05Ht361gLok,"'NOT America First!' Tucker Carlson On Iran, Trump, Ben Shapiro, Cruz & More!",1500000,4096,https://www.youtube.com/watch?v=05Ht361gLok
181,IZS1dVumDIg,"""A VERY Valuable Asset"" Epstein's Links To Mossad | Bassem Youssef vs Alan Dershowitz",1500000,3281,https://www.youtube.com/watch?v=IZS1dVumDIg
182,wy04CeNcy44,"Cristiano Ronaldo x Piers Morgan Part 2 | On Trump, Jota, World Cup & More",1500000,2451,https://www.youtube.com/watch?v=wy04CeNcy44
183,xR6qfM1QxBU,“UTTER Lack of Humanity!” Charlize Theron & Lily Allen’s ‘Toxic’ Feminism | With Jedediah Bila,1500000,3302,https://www.youtube.com/watch?v=xR6qfM1QxBU
184,JFBTccfWeB4,‘Piece Of SH*T!’ Andrew Wilson & His Wife Go To WAR With Feminist,1500000,2707,https://www.youtube.com/watch?v=JFBTccfWeB4
185,VPsMhYye7Uo,“This Is SUICIDAL!” US Missiles Fired As Putin Threatens Nukes,1500000,2581,https://www.youtube.com/watch?v=VPsMhYye7Uo
186,zdt_OHKyzU4,"“A Tall Glass Of SHUT UP Juice!” Blue Debate With Kyle Kulinski, Cenk Uygur & Harry Sisson",1500000,3411,https://www.youtube.com/watch?v=zdt_OHKyzU4
187,n4BJxyNQLOI,"""I'm Obnoxious? You Are A RACIST!” Election Special Feat. Sarah Palin & Destiny",1500000,3741,https://www.youtube.com/watch?v=n4BJxyNQLOI
188,0EOI2oCL_AM,“Under SIEGE” Second Assassination Attempt Made On Donald Trump,1500000,4432,https://www.youtube.com/watch?v=0EOI2oCL_AM
189,SsCMU8OCM0M,"""Nobody Cares She's Black, She's Terrible!"" Destiny vs Officer Tatum vs Cenk Uygur",1500000,3085,https://www.youtube.com/watch?v=SsCMU8OCM0M
190,_FXUK75AWRU,"“Jet Lag? It's a LIE!"" Biden-Trump Debate Feat Megyn Kelly & Dave Rubin",1500000,2910,https://www.youtube.com/watch?v=_FXUK75AWRU
191,QkGlt4G9h3Y,“He’s Just A Big Fat LIAR!” Donald Trump Guilty | Piers Morgan Debate,1500000,3875,https://www.youtube.com/watch?v=QkGlt4G9h3Y
192,z1JGpEg4zdA,"""You're LYING!"" Piers Morgan Hosts Debate On Iran, Israel And Hamas",1500000,3393,https://www.youtube.com/watch?v=z1JGpEg4zdA
193,cPw1x3gRxOA,"""DISGRACEFUL"" - Piers Morgan And His Pack vs @LibsofTikTok",1500000,1970,https://www.youtube.com/watch?v=cPw1x3gRxOA
194,dx_qCu7jF9U,Israel-Hamas War: Norman Finkelstein vs Rabbi Shmuley | Full Debate,1500000,2759,https://www.youtube.com/watch?v=dx_qCu7jF9U
195,8MGzU-FgRwE,"""Jewish Space Lasers? WHAT!?"" Piers Morgan SLAMS Marjorie Taylor Greene's Conspiracy Theory",1500000,743,https://www.youtube.com/watch?v=8MGzU-FgRwE
196,gma98QwZdZo,"""Why Won't You Call Hamas Terrorists?"" Piers Morgan vs Jeremy Corbyn Debate On Palestine And Israel",1500000,1091,https://www.youtube.com/watch?v=gma98QwZdZo
197,3hrFpIJHA9g,"""Are All Ships Racist!?"" Piers Morgan On Cancelling Football Badges",1500000,923,https://www.youtube.com/watch?v=3hrFpIJHA9g
198,WL0gAGdVlxU,"Bassem Youssef On Will Smith: ""Chris Rock's Revenge Was $40 Million From Netflix""",1500000,390,https://www.youtube.com/watch?v=WL0gAGdVlxU
199,zBI8vU7vadY,Can This Man PROVE God Built The Universe? Stephen Meyer Returns,1400000,2134,https://www.youtube.com/watch?v=zBI8vU7vadY
200,h166PVhG9Xk,‘Terrifying Things...’ Graham Hancock On Pyramids and Ark of The Covenant,1400000,3045,https://www.youtube.com/watch?v=h166PVhG9Xk
201,1bjIgLFxALc,"‘It’s ****ing WEIRD, Man’ Former CIA Spy Andrew Bustamante on Kirk, JFK & RFK Shootings",1400000,2059,https://www.youtube.com/watch?v=1bjIgLFxALc
202,xUK0Iexbyf4,"“CATASTROPHIC!"" Dennis Quaid On LA Wildfires | With Patrick Bet-David",1400000,4505,https://www.youtube.com/watch?v=xUK0Iexbyf4
203,2pNpjFUaHhs,"“WOEFULLY Incompetent” LA Wildfires, Gavin Newsom Crisis and DEI",1400000,5187,https://www.youtube.com/watch?v=2pNpjFUaHhs
204,tbC_ECJ7WpQ,“A Giant Sell-Out FRAUD!” Young Turks SHOWDOWN With Dave Rubin & Cenk Uygur!,1400000,4673,https://www.youtube.com/watch?v=tbC_ECJ7WpQ
205,2GgjqZtzfGw,"“You REAP What You SOW!” MEGA PANEL On Assad, Fauci & Jay-Z",1400000,5087,https://www.youtube.com/watch?v=2GgjqZtzfGw
206,yvrsn6uO5e8,"""Israel Has More Enemies Than EVER Before"" Lowkey vs Piers Morgan",1400000,2188,https://www.youtube.com/watch?v=yvrsn6uO5e8
207,l0zxgXgLlJo,"""I'd Vote For Trump - I DON'T Trust Harris"" Jordan Peterson On Election & 'Criminal' Trans Surgeries",1400000,3365,https://www.youtube.com/watch?v=l0zxgXgLlJo
208,knlq23eaWnI,"""Kamala Did NOT Win!"" Bill O'Reilly & Panel  Debate On Trump vs Harris",1400000,2764,https://www.youtube.com/watch?v=knlq23eaWnI
209,tApmG0nGC7g,"""You're a F***ing TERRORIST!"" | HasanAbi Clashes With pro-Israel Journalist",1400000,2342,https://www.youtube.com/watch?v=tApmG0nGC7g
210,DME_3KSWNUM,Jeffrey Epstein's Lawyer Alan Dershowitz vs Douglas Murray | Full Debate,1400000,1299,https://www.youtube.com/watch?v=DME_3KSWNUM
211,dtRJIm1bbU4,Piers Morgan vs Nick Kyrgios | The Full Interview,1400000,3094,https://www.youtube.com/watch?v=dtRJIm1bbU4
212,shYi54zFluQ,"""Israel Have A Track Record Of Lying!"" Piers Morgan and Owen Jones Debate Palestine Treatment",1400000,927,https://www.youtube.com/watch?v=shYi54zFluQ
213,dBhEhxly00M,"Israel-Hamas War: 'Palestinians Are Not Numbers, They're Human' | Piers Morgan vs Izzeldin Abuelaish",1400000,1160,https://www.youtube.com/watch?v=dBhEhxly00M
214,H-6keVsIOjo,"""You Can't Change Sex!"" LGB Alliance Founder Debates Transgender Inclusion",1400000,799,https://www.youtube.com/watch?v=H-6keVsIOjo
215,SQitG3NsRdk,"""I'm A Lesbian Woman Of Colour"" - Ryan Webb On Her Gender Identity Journey",1400000,646,https://www.youtube.com/watch?v=SQitG3NsRdk
216,XZqVw2UHeqY,"""Trans Athletes Won't Get Periods!"" Fiery Debate On Transgender Women In Sports",1400000,544,https://www.youtube.com/watch?v=XZqVw2UHeqY
217,hAqWOMmgTUY,Jordan Peterson Debates The Psychology Of Vladimir Putin With Piers Morgan,1400000,395,https://www.youtube.com/watch?v=hAqWOMmgTUY
218,_4uJ92Sqovg,"""Biological Boys Competing vs Girls Is NOT FAIR!"" Caitlyn Jenner on Lia Thomas | PMU",1400000,461,https://www.youtube.com/watch?v=_4uJ92Sqovg
219,m_BQNhEPkYo,"""Lying Us Into Wars Is TERRORISM!"" MAGA Feuds Over Trump-Iran | Feat. Bill O'Reilly",1300000,5311,https://www.youtube.com/watch?v=m_BQNhEPkYo
220,c3EBcvP88ys,"""You CAN'T Just DRILL Into It!” Giza Pyramids - Is The Truth Being Hidden? With Dr Zahi Hawass",1300000,2569,https://www.youtube.com/watch?v=c3EBcvP88ys
221,50K-dG_fiQI,"""He Wants to DESTROY America!” Rudy Giuliani vs Cenk Uygur on Zohran Mamdani",1300000,2709,https://www.youtube.com/watch?v=50K-dG_fiQI
222,vdZeFhvoCT0,“That’s a DUDE!” Trans High Jumper Wins in California + Leaked Report Says Khelif Is MALE,1300000,1554,https://www.youtube.com/watch?v=vdZeFhvoCT0
223,TRuhZO2dHLs,'HYPOCRITE!' Dave Smith on Douglas Murray Joe Rogan Debate | Feat Eric Weinstein,1300000,4018,https://www.youtube.com/watch?v=TRuhZO2dHLs
224,VVyrHlDLzW0,"""He’s TESTING The Limits"" Andrew Wilson vs Destiny On Trump, Musk, RFK Jr, Kanye & More",1300000,3500,https://www.youtube.com/watch?v=VVyrHlDLzW0
225,vnnU3CpGoGw,'Kanye Is EVIL!” Ye Censorship Debate | Feat Rabbi Shmuley & Myron Gaines,1300000,3075,https://www.youtube.com/watch?v=vnnU3CpGoGw
226,LGn-HPjLSKA,“Biden Is a SCUMBAG!” Does Hunter Pardon Prove Donald Trump Right?,1300000,4046,https://www.youtube.com/watch?v=LGn-HPjLSKA
227,ZO9Sv8duniY,“You’re SUCH a Smug PR*CK!” Dave Rubin vs David Pakman & More!,1300000,3428,https://www.youtube.com/watch?v=ZO9Sv8duniY
228,5TwY_AJFjJQ,“ALL-OUT WAR” Israel Attacks Lebanon | Rania Khalek x Gideon Levy x Alan Dershowitz,1300000,2537,https://www.youtube.com/watch?v=5TwY_AJFjJQ
229,IVjVDPle6a4,“You’re SUCH A Shameless Liar!” Israel-Iran Debate & Naftali Bennett,1300000,3450,https://www.youtube.com/watch?v=IVjVDPle6a4
230,MLuCfwNSZKc,"""Her Hypocrisies Are ASTOUNDING"" Winston Marshall On Taking On Nancy Pelosi",1300000,1160,https://www.youtube.com/watch?v=MLuCfwNSZKc
231,k1baOkIQOnU,“We’re Taking The Case Forward” Top Lawyer Chris Daw On Baby Reindeer,1300000,2039,https://www.youtube.com/watch?v=k1baOkIQOnU
232,bdw6qf0JEls,“How DARE You Call Me A Racist!” Piers Morgan vs Cornel West vs Cenk Uygur,1300000,2697,https://www.youtube.com/watch?v=bdw6qf0JEls
233,vlLubLH5QfE,"'Israel Started This... BIG Mistake!"" John Mearsheimer vs Piers Morgan",1300000,2192,https://www.youtube.com/watch?v=vlLubLH5QfE
234,4GqGCjSANWg,"Piers Morgan vs John Mearsheimer | On Putin, Israel-Hamas And More",1300000,2965,https://www.youtube.com/watch?v=4GqGCjSANWg
235,wikTgZa5XiA,"""An INSULT!"" Piers Morgan BLASTS Prince Harry Amid Claims He Wants To 'Serve' Royal Family",1300000,1799,https://www.youtube.com/watch?v=wikTgZa5XiA
236,5lkoBcVLUw8,"Piers Morgan Interviews Jay Leno on Donald Trump, David Letterman, Harvey Weinstein And More",1300000,4721,https://www.youtube.com/watch?v=5lkoBcVLUw8
237,af-Ep9yzN_8,"Israel-Hamas War: ""Do you condemn 9/11?"" Piers Morgan Debates Palestine With Panel",1300000,671,https://www.youtube.com/watch?v=af-Ep9yzN_8
238,NgF4SdFwzl0,"Missing Titanic Sub Latest: Ocean Expert Tells Piers Morgan ""I'm Hopeful!""",1300000,864,https://www.youtube.com/watch?v=NgF4SdFwzl0
239,6luOPy185yM,Piers Morgan Interviews The Woman Who Took Prince Harry's Virginity,1300000,1775,https://www.youtube.com/watch?v=6luOPy185yM
240,KiEXqVLGYg4,Piers Morgan Reacts To Sam Smith's 'Satanic' Grammys Performance,1300000,474,https://www.youtube.com/watch?v=KiEXqVLGYg4
241,7PNF-VpREIE,"""I Will Call Them HE Not HER!"" Matt Walsh's Views on Trans Prisoner",1300000,598,https://www.youtube.com/watch?v=7PNF-VpREIE
242,FwWFzoAxQvg,EXCLUSIVE: Ye Formerly Known As Kanye West Apologises For Anti-Semitic Tweet,1300000,330,https://www.youtube.com/watch?v=FwWFzoAxQvg
243,7Li7erGp46k,“YOU’RE The Evil Monster!” Mohammad Marandi vs Alan Dershowitz on Iran | Plus Netanyahu Spokesman,1200000,3112,https://www.youtube.com/watch?v=7Li7erGp46k
244,xQvhqt2r2l8,'I’m NOT Apologizing!' Clavicular FULL Interview With Piers Morgan,1200000,3496,https://www.youtube.com/watch?v=xQvhqt2r2l8
245,cfYtqzrjGgo,‘You Talk UTTER Sh*t!’ Piers Morgan LOSES It Over Epstein Claims | “Royal Family Could Be Swept Out”,1200000,2605,https://www.youtube.com/watch?v=cfYtqzrjGgo
246,0sF7U67gCus,"‘My STAFF Deleted My Tweets!’ Andrew Tate vs Piers Morgan on Epstein Files, Ye Song Scandal + More",1200000,2897,https://www.youtube.com/watch?v=0sF7U67gCus
247,2k0JdLWlmUk,‘Why NOW?’ Ian Maxwell Speaks As Sister Ghislaine Set To Be Questioned By DOJ Over Epstein Files,1200000,4390,https://www.youtube.com/watch?v=2k0JdLWlmUk
248,JVT8fbkwMGA,“Could Go HORRIBLY Wrong!” Konstantin Kisin vs Dave Smith on Iran-Israel & Trump,1200000,3620,https://www.youtube.com/watch?v=JVT8fbkwMGA
249,qNsCG7wUa2k,“You’re NOT a Serious Person!” Uncensored Christians Take On Jubilee Atheists!,1200000,3207,https://www.youtube.com/watch?v=qNsCG7wUa2k
250,LHDe-H__DBk,“Emotional CON ARTIST” Prince Harry’s Security Rant Targets King Charles,1200000,2588,https://www.youtube.com/watch?v=LHDe-H__DBk
251,0PDFD7jITh4,"""Somebody Got To Her"" Virginia Giuffre Father Interview + Evidence of 'Fake' Prince Andrew Photo",1200000,2749,https://www.youtube.com/watch?v=0PDFD7jITh4
252,cCsOLsB1MXU,'RACE BAITER!' Joy Reid FIRED & Jake Tapper Hypocrisy | With Sean Spicer,1200000,3480,https://www.youtube.com/watch?v=cCsOLsB1MXU
253,D3JzvP87Zu8,"""DISTURBING"" Alina Habba on Epstein Files & Tate Brothers + ""Putin Lickspittle"" George Galloway",1200000,5229,https://www.youtube.com/watch?v=D3JzvP87Zu8
254,GPxSVxYjM0I,"""MASS PSYCHOSIS"" Woke Bishop, Elon Musk Salute & Jan 6 Pardons",1200000,4369,https://www.youtube.com/watch?v=GPxSVxYjM0I
255,M-cXXtt81Zc,“Joe Biden REPEATEDLY Lied About This!” Fury As Hunter Biden Pardoned,1200000,3088,https://www.youtube.com/watch?v=M-cXXtt81Zc
256,u37WJn65oIE,“SHAME On You!” ICC Arrest Warrants Debate With Alan Dershowtiz & Francesca Albanese,1200000,4360,https://www.youtube.com/watch?v=u37WJn65oIE
257,W8TdJugjrCc,“Performative BULLSH*T!” Panel TEARS APART Snow White Remake,1200000,2298,https://www.youtube.com/watch?v=W8TdJugjrCc
258,JVKOz_eyxu4,'Kamala Harris Is Trump's Worst Nightmare!' George Santos vs Anthony Weiner,1200000,3030,https://www.youtube.com/watch?v=JVKOz_eyxu4
259,2Tc161ejp88,“His EGO Is Keeping Him In” Dave Rubin vs Harry Sisson on Joe Biden,1200000,2507,https://www.youtube.com/watch?v=2Tc161ejp88
260,YlOtL2eULJA,"""Israel's Government Is Filled With Fascists!"" Mehdi Hasan CONDEMNS Netanyahu",1200000,2959,https://www.youtube.com/watch?v=YlOtL2eULJA
261,9emmn2C0-Ro,“They’re Calling Him The DIDDLER!” DJ Vlad Discusses Diddy Allegations,1200000,1574,https://www.youtube.com/watch?v=9emmn2C0-Ro
262,n9CINf-rQUQ,"""The Most Immoral Man I've Ever Met"" | Piers Morgan vs Cenk Uygur And Rabbi Shmuley",1200000,2274,https://www.youtube.com/watch?v=n9CINf-rQUQ
263,c586OPde_NA,"Piers Morgan vs Jeffrey Sachs: ""Can You Not Find Anything Negative To Say About Putin?""",1200000,1683,https://www.youtube.com/watch?v=c586OPde_NA
264,H9Sqh8BGdZo,"""Why DID You Marry Him?!"" | Piers Morgan vs Hugh Hefner's Widow Crystal Hefner",1200000,1615,https://www.youtube.com/watch?v=H9Sqh8BGdZo
265,XGDU_XSZ-Gk,"Piers Morgan vs Patrick Bet-David | PBD Interview On Iran, Lionel Messi, Kobe Bryant and More",1200000,3923,https://www.youtube.com/watch?v=XGDU_XSZ-Gk
266,Dgyh8NX7pZU,"Piers Morgan vs Ben Shapiro on Facts, Donald Trump, Taylor Swift, Elon Musk And More",1200000,2769,https://www.youtube.com/watch?v=Dgyh8NX7pZU
267,QtcEAGG_tnU,"Israel-Palestine War: ""That's BULLSH*T!"" Piers Morgan Debates Hamas With Islamist Extremist Doctor",1200000,1188,https://www.youtube.com/watch?v=QtcEAGG_tnU
268,Gf7CTR0e7bg,"""Which Of My Pro-Palestinian Guests Expressed Support For Hamas?"" Piers Morgan Debate Gets HEATED",1200000,1014,https://www.youtube.com/watch?v=Gf7CTR0e7bg
269,cmjY-33AHxs,EXCLUSIVE: Zlatan Ibrahimovic On Erik Ten Hag's Struggles At Manchester United,1200000,251,https://www.youtube.com/watch?v=cmjY-33AHxs
270,anlwLZGmsS8,"""It's The WOMEN'S World Cup!"" Piers Morgan on Transgender Non-Binary Footballer Quinn",1200000,579,https://www.youtube.com/watch?v=anlwLZGmsS8
271,f6K78vjvTeo,Piers Morgan vs Gene Simmons From 'Kiss' | The Full Interview,1200000,2774,https://www.youtube.com/watch?v=f6K78vjvTeo
272,XYUTY4fTrk8,Piers Morgan Interviews Taxi Driver Of Harry and Meghan On Night Of 'Car Chase',1200000,323,https://www.youtube.com/watch?v=XYUTY4fTrk8
273,Z-fGmdy-RpE,"Andrew Tate's Lawyer On His Detainment: ""They're Controversial... That's Not A Crime!""",1200000,555,https://www.youtube.com/watch?v=Z-fGmdy-RpE
274,eyEuH4CAcZ8,"""You're Gonna End Up In A Nuclear War!"" Trump Discusses War in Ukraine | PMU",1200000,564,https://www.youtube.com/watch?v=eyEuH4CAcZ8
275,ncKtBiXm4aE,'Don't Know WHAT He Was Thinking...' Dave Smith Returns For Iran Debate 2! Plus Husam Zomlot,1100000,5550,https://www.youtube.com/watch?v=ncKtBiXm4aE
276,XLVjiLepNps,‘This Is SURRENDER’ Trump Iran Ceasefire Threat As Israel Bombs Beirut | With Megyn Kelly & Joe Kent,1100000,4794,https://www.youtube.com/watch?v=XLVjiLepNps
277,obQsUn0G0U4,‘Trump Needs to APOLOGIZE!’ Will Iran Claim Victory Over America? | Plus Professor Jiang Interview,1100000,3477,https://www.youtube.com/watch?v=obQsUn0G0U4
278,KyJudt9c8hc,“Trump Has UNLEASHED” US And Israel ATTACK Iran | With Mike Pence & Naftali Bennett,1100000,4184,https://www.youtube.com/watch?v=KyJudt9c8hc
279,CBvNpbK9iLc,“Get the F*** Out of Gaza!” Trump Seals Israel-Hamas Peace Deal | With Cenk Uygur & Daniella Weiss,1100000,4215,https://www.youtube.com/watch?v=CBvNpbK9iLc
280,auJIcQu5t2Q,"""DANCING On Charlie's Grave!"" Dennis Quaid on Kirk & Immigration | Dave Smith vs Officer Tatum",1100000,4161,https://www.youtube.com/watch?v=auJIcQu5t2Q
281,hFnJ68L2Qu4,“Unbelievably EVIL!” Israel Unleashes ‘Barbarity’ In Gaza + Dave Smith On Druze In Syria,1100000,3249,https://www.youtube.com/watch?v=hFnJ68L2Qu4
282,IqiJz-A6nnU,'People Got Bored Of YOUR Schtick!' Piers Morgan vs Joy Reid | With Michael Knowles,1100000,3624,https://www.youtube.com/watch?v=IqiJz-A6nnU
283,x46x6S2CZqk,"“It Ain’t Gonna Be YOU, Lady!” Dave Smith REFUSES To Be ‘Smacked Down’ By Elica Lebon on Iran-Israel",1100000,3552,https://www.youtube.com/watch?v=x46x6S2CZqk
284,ZePnamTanGc,‘Musk DERANGEMENT Syndrome!’ DOGE Legacy Debate | Scott Galloway vs Kevin O’Leary,1100000,2689,https://www.youtube.com/watch?v=ZePnamTanGc
285,5m7LnLgvMnM,“Don’t Talk About Physics Fight Club” Eric Weinstein vs Sean Carroll Science SHOWDOWN,1100000,3573,https://www.youtube.com/watch?v=5m7LnLgvMnM
286,pDARB3lQFe0,"""NOT A Strong Case!"" Lawyer Says Diddy Will Walk + Tony Buzbee Interview",1100000,1861,https://www.youtube.com/watch?v=pDARB3lQFe0
287,lAzmqnQqlxw,“I Care About Freedom Of Speech!” Piers Morgan vs ‘Racist’ | Shiloh Hendrix & Karmelo Anthony,1100000,3215,https://www.youtube.com/watch?v=lAzmqnQqlxw
288,5tfA9dGOwlY,"""There's A BOMBSHELL!"" Trump Releases JFK Files, CIA 'Involvement' & Oswald Silenced",1100000,2415,https://www.youtube.com/watch?v=5tfA9dGOwlY
289,jLthV5YQDhM,"""Conspiracy To SMEAR!"" Candace Owens BLASTS ""Media Trial"" Of Ye, Weinstein and Andrew Tate",1100000,2203,https://www.youtube.com/watch?v=jLthV5YQDhM
290,jdCc-mhoZXs,"""Rapidly Growing BLOODBATH!"" Can Trump Still Bring Peace? Feat Jeffrey Sachs vs Francis Fukuyama",1100000,3615,https://www.youtube.com/watch?v=jdCc-mhoZXs
291,03lydX8XHF4,"“This. Gets. WORSE!” Dave Rubin vs Gary Stevenson + Black Jesus, Tom Hanks & More",1100000,4924,https://www.youtube.com/watch?v=03lydX8XHF4
292,8Oxmw-SvSpI,"""Complete LUNATICS!"" Trump Trans Ban | Riley Gaines vs Blossom + Lord Coe",1100000,4448,https://www.youtube.com/watch?v=8Oxmw-SvSpI
293,1rdukOvjLCY,“BIBLICAL Levels Of Evil!” Trump Gaza Plan & Putin Peace Talks,1100000,3835,https://www.youtube.com/watch?v=1rdukOvjLCY
294,TwXHXHRTK-M,Can America Handle The TRUTH? Trump USAID Cuts With Eric Weinstein,1100000,2950,https://www.youtube.com/watch?v=TwXHXHRTK-M
295,LeXF_ohTzGw,"""Playing Hard Ball!” Trump's Gaza Plan | Mustafa Barghouti & Michael Knowles",1100000,5306,https://www.youtube.com/watch?v=LeXF_ohTzGw
